1.700000 8.400000 1.700000 9.000000 7 48 1
1.700000 8.400000 1.600000 8.300000 7 49 1
1.600000 7.300000 1.500000 7.800000 8 12 1
1.600000 7.300000 1.200000 7.300000 8 13 1
1.600000 7.300000 1.500000 7.400000 8 38 1
1.600000 7.300000 1.500000 7.600000 8 42 1
1.600000 7.300000 1.700000 7.800000 8 45 1
1.600000 7.300000 1.600000 7.800000 8 47 1
1.600000 8.000000 1.800000 8.200000 9 11 1
1.600000 8.000000 1.500000 7.800000 9 12 1
1.600000 8.000000 1.800000 8.000000 9 25 1
1.600000 8.000000 1.800000 7.900000 9 29 1
1.600000 8.000000 1.800000 7.900000 9 30 1
1.600000 8.000000 1.700000 8.000000 9 34 1
1.600000 8.000000 1.400000 8.200000 9 35 1
1.600000 8.000000 1.500000 8.500000 9 37 1
1.600000 8.000000 1.700000 8.500000 9 39 1
1.600000 8.000000 1.700000 7.800000 9 45 1
1.600000 8.000000 1.600000 7.800000 9 47 1
1.600000 8.000000 1.600000 8.300000 9 49 1
1.700000 9.100000 1.700000 9.300000 10 16 1
1.700000 9.100000 1.800000 8.900000 10 19 1
1.700000 9.100000 1.900000 8.800000 10 20 1
1.700000 9.100000 1.900000 8.800000 10 21 1
1.700000 9.100000 1.700000 8.700000 10 27 1
1.700000 9.100000 1.600000 8.600000 10 28 1
1.700000 9.100000 1.900000 8.800000 10 31 1
1.700000 9.100000 1.500000 9.000000 10 36 1
1.700000 9.100000 1.700000 8.500000 10 39 1
1.700000 9.100000 1.800000 8.900000 10 46 1
1.700000 9.100000 1.700000 9.000000 10 48 1
1.800000 8.200000 2.100000 8.200000 11 24 1
1.800000 8.200000 1.800000 8.000000 11 25 1
1.800000 8.200000 2.000000 8.400000 11 26 1
1.800000 8.200000 1.700000 8.700000 11 27 1
1.800000 8.200000 1.600000 8.600000 11 28 1
1.800000 8.200000 1.800000 7.900000 11 29 1
1.800000 8.200000 1.800000 7.900000 11 30 1
1.800000 8.200000 1.700000 8.000000 11 34 1
1.800000 8.200000 1.500000 8.500000 11 37 1
1.800000 8.200000 1.700000 8.500000 11 39 1
1.800000 8.200000 1.600000 7.800000 11 47 1
1.800000 8.200000 1.600000 8.300000 11 49 1
1.500000 7.800000 1.800000 8.000000 12 25 1
1.500000 7.800000 1.800000 7.900000 12 29 1
1.500000 7.800000 1.800000 7.900000 12 30 1
1.500000 7.800000 1.700000 8.000000 12 34 1
1.500000 7.800000 1.500000 7.400000 12 38 1
1.500000 7.800000 1.700000 7.800000 12 45 1
1.500000 7.800000 1.600000 7.800000 12 47 1
1.500000 7.800000 1.600000 8.300000 12 49 1
1.200000 7.300000 1.500000 7.400000 13 38 1
1.200000 7.300000 1.500000 7.600000 13 42 1
1.400000 9.800000 1.400000 9.800000 14 14 2
1.900000 10.100000 1.900000 10.100000 15 15 3
1.700000 8.600000 1.800000 8.900000 17 19 1
1.700000 8.600000 1.900000 8.800000 17 21 1
1.700000 8.600000 2.000000 8.400000 17 26 1
1.700000 8.600000 1.700000 8.700000 17 27 1
1.700000 8.600000 1.600000 8.600000 17 28 1
1.700000 8.600000 1.900000 8.800000 17 31 1
1.700000 8.600000 1.500000 9.000000 17 36 1
1.700000 8.600000 1.500000 8.500000 17 37 1
1.700000 8.600000 1.700000 8.500000 17 39 1
1.700000 8.600000 1.600000 8.500000 17 40 1
1.700000 8.600000 2.200000 8.500000 17 43 1
1.700000 8.600000 1.800000 8.900000 17 46 1
1.700000 8.600000 1.700000 9.000000 17 48 1
1.700000 8.600000 1.600000 8.300000 17 49 1
1.800000 8.900000 1.900000 8.800000 19 21 1
1.800000 8.900000 1.700000 8.700000 19 27 1
1.800000 8.900000 1.600000 9.300000 19 32 1
1.800000 8.900000 1.700000 8.500000 19 39 1
1.800000 8.900000 1.600000 8.500000 19 40 1
1.800000 8.900000 2.300000 8.900000 19 44 1
1.800000 8.900000 1.800000 8.900000 19 46 1
1.800000 8.900000 1.700000 9.000000 19 48 1
1.900000 8.800000 1.700000 8.700000 20 27 1
1.900000 8.800000 1.600000 8.600000 20 28 1
1.900000 8.800000 1.900000 8.800000 20 31 1
1.900000 8.800000 1.500000 9.000000 20 36 1
1.900000 8.800000 1.700000 8.500000 20 39 1
1.900000 8.800000 1.700000 9.000000 20 48 1
1.900000 8.800000 2.000000 8.400000 21 26 1
1.900000 8.800000 1.700000 8.700000 21 27 1
1.900000 8.800000 1.900000 8.800000 21 31 1
1.900000 8.800000 1.700000 8.500000 21 39 1
1.900000 8.800000 1.600000 8.500000 21 40 1
1.900000 8.800000 2.200000 8.500000 21 43 1
1.900000 8.800000 2.300000 8.900000 21 44 1
1.900000 8.800000 1.800000 8.900000 21 46 1
1.900000 8.800000 1.700000 9.000000 21 48 1
1.200000 8.200000 1.200000 8.200000 22 22 4
2.200000 8.400000 2.000000 8.400000 23 26 1
2.200000 8.400000 1.700000 8.500000 23 39 1
2.200000 8.400000 2.200000 8.500000 23 43 1
2.100000 8.200000 1.800000 7.900000 24 29 1
2.100000 8.200000 1.800000 7.900000 24 30 1
1.800000 8.000000 2.000000 8.400000 25 26 1
1.800000 8.000000 1.800000 7.900000 25 29 1
1.800000 8.000000 1.800000 7.900000 25 30 1
1.800000 8.000000 1.700000 8.000000 25 34 1
1.800000 8.000000 1.400000 8.200000 25 35 1
1.800000 8.000000 1.700000 8.500000 25 39 1
1.800000 8.000000 1.700000 7.800000 25 45 1
1.800000 8.000000 1.600000 8.300000 25 49 1
2.000000 8.400000 1.700000 8.700000 26 27 1
2.000000 8.400000 1.600000 8.600000 26 28 1
2.000000 8.400000 1.900000 8.800000 26 31 1
2.000000 8.400000 1.700000 8.500000 26 39 1
2.000000 8.400000 1.600000 8.500000 26 40 1
2.000000 8.400000 2.200000 8.500000 26 43 1
2.000000 8.400000 1.600000 8.300000 26 49 1
1.700000 8.700000 1.600000 8.600000 27 28 1
1.700000 8.700000 1.900000 8.800000 27 31 1
1.700000 8.700000 1.500000 9.000000 27 36 1
1.700000 8.700000 1.500000 8.500000 27 37 1
1.700000 8.700000 1.700000 8.500000 27 39 1
1.700000 8.700000 1.600000 8.500000 27 40 1
1.700000 8.700000 1.800000 8.900000 27 46 1
1.700000 8.700000 1.700000 9.000000 27 48 1
1.700000 8.700000 1.600000 8.300000 27 49 1
1.600000 8.600000 1.900000 8.800000 28 31 1
1.600000 8.600000 1.400000 8.200000 28 35 1
1.600000 8.600000 1.500000 9.000000 28 36 1
1.600000 8.600000 1.500000 8.500000 28 37 1
1.600000 8.600000 1.700000 8.500000 28 39 1
1.600000 8.600000 1.600000 8.500000 28 40 1
1.600000 8.600000 1.700000 9.000000 28 48 1
1.600000 8.600000 1.600000 8.300000 28 49 1
1.800000 7.900000 1.800000 7.900000 29 30 1
1.800000 7.900000 1.700000 8.000000 29 34 1
1.800000 7.900000 1.500000 7.600000 29 42 1
1.800000 7.900000 1.700000 7.800000 29 45 1
1.800000 7.900000 1.600000 7.800000 29 47 1
1.800000 7.900000 1.600000 8.300000 29 49 1
1.800000 7.900000 1.700000 8.000000 30 34 1
1.800000 7.900000 1.700000 7.800000 30 45 1
1.800000 7.900000 1.600000 7.800000 30 47 1
1.800000 7.900000 1.600000 8.300000 30 49 1
1.900000 8.800000 1.500000 9.000000 31 36 1
1.900000 8.800000 1.700000 8.500000 31 39 1
1.900000 8.800000 1.700000 9.000000 31 48 1
1.600000 9.300000 1.600000 9.700000 32 33 1
1.600000 9.300000 1.800000 8.900000 32 46 1
1.600000 9.300000 1.700000 9.000000 32 48 1
1.700000 8.000000 1.400000 8.200000 34 35 1
1.700000 8.000000 1.700000 8.500000 34 39 1
1.700000 8.000000 1.700000 7.800000 34 45 1
1.700000 8.000000 1.600000 7.800000 34 47 1
1.700000 8.000000 1.600000 8.300000 34 49 1
1.400000 8.200000 1.700000 8.500000 35 39 1
1.400000 8.200000 1.600000 8.500000 35 40 1
1.400000 8.200000 1.600000 7.800000 35 47 1
1.400000 8.200000 1.600000 8.300000 35 49 1
1.500000 9.000000 1.600000 8.500000 36 40 1
1.500000 9.000000 1.700000 9.000000 36 48 1
1.500000 8.500000 1.700000 8.500000 37 39 1
1.500000 8.500000 1.600000 8.500000 37 40 1
1.500000 8.500000 1.600000 8.300000 37 49 1
1.500000 7.400000 1.500000 7.600000 38 42 1
1.500000 7.400000 1.700000 7.800000 38 45 1
1.500000 7.400000 1.600000 7.800000 38 47 1
1.700000 8.500000 1.600000 8.500000 39 40 1
1.700000 8.500000 1.800000 8.900000 39 46 1
1.700000 8.500000 1.700000 9.000000 39 48 1
1.700000 8.500000 1.600000 8.300000 39 49 1
1.600000 8.500000 2.200000 8.500000 40 43 1
1.600000 8.500000 1.600000 8.300000 40 49 1
1.600000 6.800000 1.600000 6.800000 41 41 5
1.500000 7.600000 1.600000 7.800000 42 47 1
2.300000 8.900000 1.800000 8.900000 44 46 1
1.700000 7.800000 1.600000 7.800000 45 47 1
1.700000 7.800000 1.600000 8.300000 45 49 1
1.800000 8.900000 1.700000 9.000000 46 48 1
1.600000 7.800000 1.600000 8.300000 47 49 1
6.100000 10.200000 6.400000 10.000000 50 52 6
6.100000 10.200000 6.200000 9.800000 50 86 6
6.000000 9.600000 6.100000 9.300000 51 54 6
6.000000 9.600000 6.300000 9.600000 51 56 6
6.000000 9.600000 5.800000 9.800000 51 65 6
6.000000 9.600000 5.800000 9.600000 51 75 6
6.000000 9.600000 6.200000 9.800000 51 86 6
6.400000 10.000000 6.200000 9.600000 52 76 6
6.400000 10.000000 6.700000 9.700000 52 77 6
6.400000 10.000000 6.200000 9.800000 52 86 6
5.300000 7.800000 5.000000 8.100000 53 69 6
5.300000 7.800000 4.900000 7.900000 53 80 6
5.300000 7.800000 5.300000 8.000000 53 89 6
6.100000 9.300000 5.900000 9.500000 54 58 6
6.100000 9.300000 5.800000 9.600000 54 75 6
6.100000 9.300000 6.200000 9.600000 54 76 6
6.100000 9.300000 6.200000 9.800000 54 86 6
5.800000 8.500000 6.000000 8.600000 55 66 6
5.800000 8.500000 6.000000 8.900000 55 78 6
5.800000 8.500000 5.600000 8.100000 55 90 6
5.800000 8.500000 5.500000 8.300000 55 94 6
5.800000 8.500000 5.400000 8.700000 55 95 6
5.800000 8.500000 5.500000 8.600000 55 96 6
5.800000 8.500000 5.400000 8.500000 55 99 6
6.300000 9.600000 6.100000 9.400000 56 85 6
4.300000 7.300000 4.300000 7.300000 57 93 7
5.900000 9.500000 5.800000 9.800000 58 65 6
5.900000 9.500000 5.600000 9.300000 58 74 6
5.900000 9.500000 5.800000 9.600000 58 75 6
5.900000 9.500000 6.200000 9.600000 58 76 6
5.900000 9.500000 6.200000 9.800000 58 86 6
5.300000 7.900000 5.300000 7.900000 59 59 8
4.500000 7.000000 4.300000 7.300000 60 93 7
5.700000 8.900000 6.000000 8.600000 61 66 6
5.700000 8.900000 6.000000 8.900000 61 78 6
5.700000 8.900000 5.400000 8.600000 61 88 6
5.700000 8.900000 5.400000 8.700000 61 95 6
5.700000 8.900000 5.500000 8.600000 61 96 6
5.000000 8.200000 5.000000 8.200000 62 62 9
6.100000 9.000000 5.900000 8.900000 63 73 6
6.100000 9.000000 6.000000 8.900000 63 78 6
6.100000 9.000000 6.000000 9.100000 63 91 6
6.100000 9.000000 5.600000 9.100000 63 97 6
4.900000 8.500000 5.400000 8.600000 64 88 6
5.800000 9.800000 5.800000 9.600000 65 75 6
5.800000 9.800000 6.200000 9.800000 65 86 6
6.000000 8.600000 6.000000 8.900000 66 78 6
6.000000 8.600000 6.000000 8.400000 66 84 6
6.000000 8.600000 5.400000 8.600000 66 88 6
5.100000 8.500000 5.100000 8.500000 67 82 6
5.100000 8.500000 5.200000 8.400000 67 92 6
5.100000 8.500000 5.500000 8.300000 67 94 6
5.100000 8.500000 5.400000 8.500000 67 99 6
6.000000 8.400000 5.700000 8.600000 68 87 10
5.000000 8.100000 4.900000 7.900000 69 80 6
5.000000 8.100000 4.700000 7.900000 69 81 6
5.000000 8.100000 5.100000 8.500000 69 82 6
5.000000 8.100000 5.300000 8.000000 69 89 6
5.000000 8.100000 5.200000 8.400000 69 92 6
6.600000 9.100000 6.700000 9.100000 70 127 11
6.600000 9.100000 6.600000 9.000000 70 138 11
6.600000 9.100000 6.900000 8.900000 70 149 11
5.300000 8.900000 5.100000 8.500000 71 82 6
5.300000 8.900000 5.200000 8.400000 71 92 6
5.300000 8.900000 5.600000 9.100000 71 97 6
5.300000 8.900000 5.400000 8.500000 71 99 6
6.400000 8.800000 6.700000 9.000000 72 123 11
6.400000 8.800000 6.600000 9.100000 72 133 11
6.400000 8.800000 6.900000 8.800000 72 146 11
5.900000 8.900000 6.000000 9.100000 73 91 6
5.600000 9.300000 5.800000 9.600000 74 75 6
5.600000 9.300000 5.600000 9.100000 74 97 6
5.800000 9.600000 6.200000 9.800000 75 86 6
6.200000 9.600000 6.200000 9.800000 76 86 6
6.700000 9.700000 6.200000 9.800000 77 86 6
6.000000 8.900000 6.100000 9.400000 78 85 6
6.000000 8.900000 6.000000 9.100000 78 91 6
6.000000 8.900000 5.600000 9.100000 78 97 6
4.500000 8.300000 4.700000 7.900000 79 81 6
4.900000 7.900000 4.700000 7.900000 80 81 6
4.900000 7.900000 5.300000 8.000000 80 89 6
5.100000 8.500000 5.200000 8.400000 82 92 6
5.100000 8.500000 5.500000 8.300000 82 94 6
5.100000 8.500000 5.400000 8.500000 82 99 6
6.700000 8.700000 7.000000 8.500000 83 101 11
6.700000 8.700000 6.600000 9.100000 83 133 11
6.700000 8.700000 7.000000 8.500000 83 142 11
6.700000 8.700000 6.900000 8.900000 83 149 11
5.400000 8.600000 5.500000 8.300000 88 94 6
5.400000 8.600000 5.400000 8.700000 88 95 6
5.400000 8.600000 5.500000 8.600000 88 96 6
5.400000 8.600000 5.400000 8.500000 88 99 6
5.300000 8.000000 5.600000 8.100000 89 90 6
5.300000 8.000000 5.200000 8.400000 89 92 6
5.300000 8.000000 5.500000 8.300000 89 94 6
5.300000 8.000000 5.400000 8.500000 89 99 6
5.600000 8.100000 5.500000 8.300000 90 94 6
6.000000 9.100000 5.600000 9.100000 91 97 6
5.200000 8.400000 5.500000 8.300000 92 94 6
5.200000 8.400000 5.400000 8.500000 92 99 6
5.500000 8.300000 5.400000 8.700000 94 95 6
5.500000 8.300000 5.500000 8.600000 94 96 6
5.500000 8.300000 5.400000 8.500000 94 99 6
5.400000 8.700000 5.500000 8.600000 95 96 6
5.400000 8.700000 5.400000 8.500000 95 99 6
5.500000 8.600000 5.600000 9.100000 96 97 6
5.500000 8.600000 5.400000 8.500000 96 99 6
4.100000 7.600000 4.100000 7.600000 98 98 12
8.500000 9.600000 8.000000 9.700000 100 136 11
7.000000 8.500000 7.000000 8.200000 101 113 11
7.000000 8.500000 7.500000 8.600000 101 114 11
7.000000 8.500000 6.900000 8.400000 101 121 11
7.000000 8.500000 7.000000 8.500000 101 142 11
7.000000 8.500000 6.900000 8.900000 101 149 11
8.000000 10.100000 8.000000 10.100000 102 102 13
7.400000 9.200000 7.300000 9.500000 103 116 11
7.400000 9.200000 7.700000 9.200000 103 128 11
7.400000 9.200000 7.800000 9.200000 103 132 11
7.400000 9.200000 7.300000 9.500000 103 137 11
8.000000 9.500000 7.700000 9.200000 104 128 11
8.000000 9.500000 7.800000 9.200000 104 132 11
8.700000 10.600000 8.700000 10.500000 105 122 14
6.200000 7.400000 6.200000 7.400000 106 106 15
8.100000 10.200000 8.000000 10.200000 107 130 16
7.600000 9.200000 7.600000 9.200000 108 108 17
8.600000 10.800000 8.600000 10.800000 109 109 18
7.100000 9.700000 7.600000 9.600000 110 115 11
7.100000 9.700000 7.200000 9.500000 110 147 11
7.200000 9.100000 6.700000 9.000000 111 123 11
7.200000 9.100000 7.700000 9.200000 111 128 11
7.200000 9.100000 6.900000 8.800000 111 146 11
7.200000 9.100000 7.200000 9.500000 111 147 11
7.600000 9.800000 7.300000 9.500000 112 116 11
7.600000 9.800000 7.800000 10.000000 112 124 11
7.600000 9.800000 7.500000 10.000000 112 139 11
7.600000 9.800000 8.000000 9.800000 112 140 11
7.600000 9.800000 7.500000 9.700000 112 145 11
7.000000 8.200000 6.900000 8.400000 113 121 11
7.000000 8.200000 7.000000 8.500000 113 142 11
7.500000 8.600000 7.000000 8.500000 114 142 11
7.600000 9.600000 7.500000 9.700000 115 145 11
7.600000 9.600000 7.700000 9.600000 115 148 11
7.300000 9.500000 7.300000 9.500000 116 137 11
7.300000 9.500000 7.200000 9.500000 116 147 11
8.900000 11.500000 8.900000 11.500000 117 117 19
9.200000 10.300000 9.200000 10.300000 118 118 20
6.500000 8.200000 6.500000 8.200000 119 119 21
8.000000 10.100000 7.800000 10.000000 120 124 11
8.000000 10.100000 7.500000 10.000000 120 139 11
8.000000 10.100000 8.000000 9.800000 120 140 11
8.000000 10.100000 8.200000 10.000000 120 143 11
8.000000 10.100000 8.200000 10.000000 120 144 11
6.900000 8.400000 7.000000 8.500000 121 142 11
6.700000 9.000000 6.600000 9.000000 123 126 11
6.700000 9.000000 6.700000 9.100000 123 127 11
6.700000 9.000000 6.600000 9.100000 123 133 11
6.700000 9.000000 6.900000 8.800000 123 146 11
7.800000 10.000000 8.000000 9.800000 124 140 11
7.800000 10.000000 8.200000 10.000000 124 143 11
7.800000 10.000000 8.200000 10.000000 124 144 11
7.800000 10.400000 7.400000 10.200000 125 129 22
6.600000 9.000000 6.700000 9.100000 126 127 11
6.600000 9.000000 6.600000 9.000000 126 138 11
6.700000 9.100000 6.600000 9.000000 127 138 11
6.700000 9.100000 6.900000 8.900000 127 149 11
7.700000 9.200000 7.800000 9.200000 128 132 11
8.400000 11.700000 8.400000 11.700000 131 131 23
7.000000 8.700000 7.000000 8.700000 134 134 24
8.400000 10.700000 8.400000 10.700000 135 135 25
8.000000 9.700000 7.700000 9.600000 136 148 11
6.600000 9.000000 6.900000 8.900000 138 149 11
7.500000 10.000000 7.400000 10.000000 139 141 11
8.000000 9.800000 8.200000 10.000000 140 143 11
8.000000 9.800000 8.200000 10.000000 140 144 11
8.000000 9.800000 7.500000 9.700000 140 145 11
7.400000 10.000000 7.500000 9.700000 141 145 11
7.000000 8.500000 6.900000 8.900000 142 149 11
8.200000 10.000000 8.200000 10.000000 143 144 11
7.500000 9.700000 7.200000 9.500000 145 147 11
